央视,#genre#

北京移动
中国教育1台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225905/1.m3u8
中国教育1台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226417/1.m3u8
中国教育1台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226494/1.m3u8
中国教育1台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226538/1.m3u8
中国教育2台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226537/1.m3u8
中国教育3台,http://ott.js.chinamobile.com/PLTV/3/224/3221227018/index.m3u8
中国教育4台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226362/1.m3u8
中国教育4台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226557/1.m3u8



江苏移动
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221226316/index.m3u8$江苏
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221226993/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227481/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221227378/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227401/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227301/index.m3u8
CCTV7,http://ott.js.chinamobile.com/PLTV/3/224/3221227314/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227204/index.m3u8
CCTV9,http://ott.js.chinamobile.com/PLTV/3/224/3221227614/index.m3u8
CCTV10,http://ott.js.chinamobile.com/PLTV/3/224/3221227317/index.m3u8
CCTV11,http://ott.js.chinamobile.com/PLTV/3/224/3221227524/index.m3u8
CCTV12,http://ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV13,http://ott.js.chinamobile.com/PLTV/3/224/3221227601/index.m3u8
CCTV14,http://ott.js.chinamobile.com/PLTV/3/224/3221227201/index.m3u8
CCTV15,http://ott.js.chinamobile.com/PLTV/3/224/3221227538/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227381/index.m3u8
CCTV17,http://ott.js.chinamobile.com/PLTV/3/224/3221227578/index.m3u8
中国教育1台,http://ott.js.chinamobile.com/PLTV/3/224/3221225909/index.m3u8
中国教育2台,http://ott.js.chinamobile.com/PLTV/3/224/3221225850/index.m3u8
中国教育3台,http://ott.js.chinamobile.com/PLTV/3/224/3221227018/index.m3u8
中国教育4台,http://ott.js.chinamobile.com/PLTV/3/224/3221227028/index.m3u8




湖北移动内网
兵器科技,http://111.48.34.237/PLTV/88888888/224/3221230162/index.m3u8
第一剧场,http://111.48.34.237/PLTV/88888888/224/3221230080/index.m3u8
电视指南,http://111.48.34.237/PLTV/88888888/224/3221230078/index.m3u8
风云音乐,http://111.48.34.237/PLTV/88888888/224/3221230089/index.m3u8
高尔夫网球,http://111.48.34.237/PLTV/88888888/224/3221230085/index.m3u8
怀旧剧场,http://111.48.34.237/PLTV/88888888/224/3221230091/index.m3u8
老故事,http://111.48.34.237/PLTV/88888888/224/3221230087/index.m3u8
世界地理,http://111.48.34.237/PLTV/88888888/224/3221230072/index.m3u8
卫生健康,http://111.48.34.237/PLTV/88888888/224/3221229726/index.m3u8
央视台球,http://111.48.34.237/PLTV/88888888/224/3221230173/index.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8



卫视,#genre#

湖北移动
安徽卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226150/2.m3u8
安徽卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226240/2.m3u8
北京卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226122/2.m3u8
北京卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226234/2.m3u8
东方卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226115/2.m3u8
东方卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226236/2.m3u8
东南卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226154/2.m3u8
东南卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226244/2.m3u8
甘肃卫视,http://39.134.39.37/PLTV/88888888/224/3221226240/index.m3u8
甘肃卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226172/2.m3u8
广东卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226119/2.m3u8
广东卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226237/2.m3u8
广西卫视,http://001.jilu8.cn/hls/gxhd.m3u8
广西卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226161/2.m3u8
贵州卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226245/2.m3u8
海南卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226246/2.m3u8
海南卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226163/2.m3u8
河北卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226247/2.m3u8
河北卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226165/2.m3u8
黑龙江卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225968/2.m3u8
黑龙江卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226118/2.m3u8
湖北卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226124/2.m3u8
湖北卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226210/2.m3u8
湖南卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226117/2.m3u8
吉林卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226792/48616745.smil
吉林卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226156/2.m3u8
江苏卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226121/2.m3u8
江苏卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226238/2.m3u8
江西卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226159/2.m3u8
江西卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226250/2.m3u8
辽宁卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226157/2.m3u8
辽宁卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226251/2.m3u8
内蒙古卫视,http://live.m2oplus.nmtv.cn/1/playlist.m3u8
内蒙古卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226166/2.m3u8
宁夏卫视,https://hhytv.ningxiahuangheyun.com:443/live/nxws1M.m3u8
宁夏卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226173/2.m3u8
青海卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226164/2.m3u8
山东卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226123/2.m3u8
山东卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226253/2.m3u8
山西卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226174/2.m3u8
陕西卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226167/2.m3u8
深圳卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226120/2.m3u8
深圳卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226239/2.m3u8
四川卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226252/2.m3u8
天津卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226160/2.m3u8
天津卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226254/2.m3u8
西藏卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226169/2.m3u8
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8
新疆卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226168/2.m3u8
云南卫视,http://39.130.215.166:6410/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
云南卫视,rtmp://hwzbout.yunshicloud.com/8xughf/e0bx15
云南卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226170/2.m3u8
浙江卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226116/2.m3u8
浙江卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226257/2.m3u8
重庆卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226243/2.m3u8
兵团卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226171/2.m3u8
三沙卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226544/1.m3u8
厦门卫视,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226175/2.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8


零散高清源
云南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226108/10000100000000060000000002310150_0.smil
海南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226048/10000100000000060000000002296889_0.smil
吉林卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226792/48616745.smil
海峡卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
海峡卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil



湖北,#genre#
湖北卫视,http://111.48.34.229/PLTV/88888888/224/3221229812/index.m3u8
湖北公共·新闻,http://111.48.34.237/PLTV/88888888/224/3221229800/index.m3u8
湖北经济频道,http://111.48.34.212/PLTV/88888888/224/3221229804/index.m3u8
湖北垄上频道,http://111.48.34.228/PLTV/88888888/224/3221229833/index.m3u8
湖北综合频道,http://111.48.34.186/PLTV/88888888/224/3221229806/index.m3u8
恩施综合,http://enshi.live.tempsource.cjyun.org/videotmp/s10070-eszh.m3u8
恩施公共,http://enshi.live.tempsource.cjyun.org/videotmp/s10070-esgg.m3u8
利川综合,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lczh.m3u8
利川公共,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8
巴东新闻综合频道,http://badong.live.tempsource.cjyun.org/videotmp/s10095-bdtv1.m3u8
建始新闻综合频道,http://jianshi.live.tempsource.cjyun.org/videotmp/s10094-jstv1.m3u8
来凤新闻综合频道,http://laifeng.live.tempsource.cjyun.org/videotmp/s10099-lfzh.m3u8
鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv1.m3u8
鹤峰影视频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv2.m3u8
咸丰综合频道,http://xianfeng.live.tempsource.cjyun.org/videotmp/s10096-xftv1.m3u8
宣恩综合频道,http://xuanen.live.tempsource.cjyun.org/videotmp/s10097-xezh2.m3u8
鄂州新闻综合频道,http://111.48.34.215/PLTV/88888888/224/3221229872/index.m3u8
鄂州公共频道,http://111.48.34.231/PLTV/88888888/224/3221229903/index.m3u8
荆州新闻台,http://111.48.34.190/PLTV/88888888/224/3221229763/index.m3u8
咸宁新闻综合,http://111.48.34.190/PLTV/88888888/224/3221229876/index.m3u8
咸宁公共频道,http://111.48.34.231/PLTV/88888888/224/3221229907/index.m3u8
襄阳新闻综合频道,http://111.48.34.176/PLTV/88888888/224/3221229846/index.m3u8
襄阳公共频道,http://111.48.34.205/PLTV/88888888/224/3221229850/index.m3u8
襄阳经济频道,http://111.48.34.226/PLTV/88888888/224/3221229848/index.m3u8
孝感公共频道,http://111.48.34.231/PLTV/88888888/224/3221229775/index.m3u8
丹江口生活频道,http://p2bj.weizan.cn/309104/751799777014582046/live.m3u8
钟祥新闻综合频道,http://zhongxiang.live.cjyun.org/video/s10103-zxtv/index.m3u8
长阳新闻综合频道,http://changyang.live.cjyun.org/video/s10114-cy1t/index.m3u8



地方,#genre#

北京大健康,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226556/1.m3u8
北京萌宠TV,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
北京淘BABY,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226554/1.m3u8
北京淘电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
北京淘剧场,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8
北京淘娱乐,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
BTV文艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226440/1.m3u8
BTV新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226437/1.m3u8
BTV影视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226486/1.m3u8
BTV科技,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226559/1.m3u8
BTV财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226516/1.m3u8
BTV财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226560/1.m3u8
BTV青年,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226562/1.m3u8
BTV生活,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226561/1.m3u8
北京纪实,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
BTV国际,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226510/1.m3u8
卡酷动画,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8




新疆体育健康,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆经济,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆信息服务,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8

哈尔滨都市资讯,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨娱乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8


东方卫视,http://39.134.39.39/PLTV/88888888/224/3221226155/index.m3u8
东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
五星体育频道,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
上视外语频道,http://39.134.39.39/PLTV/88888888/224/3221226201/index.m3u8
第一财经,http://39.134.39.39/PLTV/88888888/224/3221226172/index.m3u8
上海纪实,http://39.134.39.39/PLTV/88888888/224/3221226174/index.m3u8
上海纪实,http://39.134.39.39/PLTV/88888888/224/3221226313/index.m3u8
上海都市频道,http://39.134.39.39/PLTV/88888888/224/3221226168/index.m3u8
动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
劲爆体育,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
MAX极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
MAX极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8
都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8

甘肃卫视,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
甘肃公共频道,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿频道,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视频道,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃经济频道,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃都市频道,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
兰州公共频道,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州新闻综合频道,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
兰州生活经济频道,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州综艺体育频道,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8

福建新闻频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建乡村振兴·公共,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
海峡卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
福建体育频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建经济频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建少儿频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福建旅游频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建电视剧频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建综合,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
厦门卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226124/10000100000000060000000002358105_0.smil

云南卫视,http://39.130.215.222:6410/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
云南都市,http://39.130.215.222:6410/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南娱乐,http://39.130.215.222:6410/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南生活资讯,http://39.130.215.222:6410/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南影视,http://39.130.215.222:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南公共,http://39.130.215.222:6410/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南少儿,http://39.130.215.222:6410/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8



浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江经视,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8?k=79b277c166767a9e072b9629b446d4e9&t=1577153637
浙江6套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江留学,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
杭州综合,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州明珠,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州生活,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州影视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州体育,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.



宁夏卫视,https://hhytv.ningxiahuangheyun.com:443/live/nxws1M.m3u8
宁夏经济,https://hhylive.ningxiahuangheyun.com:443/live/nxjj1M.m3u8
宁夏公共,https://hhytv.ningxiahuangheyun.com:443/live/nxgg1M.m3u8
宁夏影视,https://hhytv.ningxiahuangheyun.com:443/live/nxys1M.m3u8
宁夏少儿,https://hhytv.ningxiahuangheyun.com:443/live/nxse1M.m3u8


广东体育,http://116.199.5.52:8114/index.m3u8?FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=8&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
广东体育,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=08&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广东体育,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=8&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8


电影,#genre#
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/01.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/01.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/01.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/01.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/01.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/01.m3u8TV1,http://221.179.217.9/PLTV/88888888/224/3221225917/1.m3u8
星级剧集台,http://hls.haokan.bdstatic.com/haokan/stream_bduid_31696503_0.m3u8

音乐,#genre#
祖海-好运来,http://qukufile2.qianqian.com/data2/video/eec89851fbf3dea5c04cde1b3d792871/607947555/607947555.mp4
卡路里-火箭少女101,http://qukufile2.qianqian.com/data2/video/02cca8d7303f608a2ea1621a6ebd8ad4/607962657/607962657.mp4
一点点光-火箭少女101http://qukufile2.qianqian.com/data2/video/02e92b7652c07ec12561a9f296b8d4cc/672130571/672130571.mp4
生而为赢-火箭少女101,http://qukufile2.qianqian.com/data2/video/7f83719afd4e7d7aaf4e89d6c6126c9d/608004030/608004030.mp4
飒小姐-火箭少女101,http://qukufile2.qianqian.com/data2/video/e26c1397166117168ce31d3addcddacf/664365873/664365873.mp4
所以少年人-房东的猫,http://qukufile2.qianqian.com/data2/video/60835606354044303197296d437efcf0/672552936/672552936.mp4
时间都去哪了-张信哲,http://qukufile2.qianqian.com/data2/video/531235d6ab5bf55fe9be898b5273bd10/607996223/607996223.mp4
告白气球-周杰伦,http://qukufile2.qianqian.com/data2/video/d61b9168c43fb08dd7cbb3ed57a724e3/608011767/608011767.mp4
荣誉星球,http://qukufile2.qianqian.com/data2/video/c6dfcb0a40674ea89d95f90f648e24b0/614309868/614309868.mp4
冰之翼,http://qukufile2.qianqian.com/data2/video/bfd0a38c552b77dcc987212612144aff/672529378/672529378.mp4
夜曲,http://qukufile2.qianqian.com/data2/video/1663526feaf6ce3356eb738fcf349d7f/607942796/607942796.mp4
菊花台,http://qukufile2.qianqian.com/data2/video/90ab2e44f8895c921e8461dd55775efc/608012143/608012143.mp4
给自己的歌,http://qukufile2.qianqian.com/data2/video/ca8471252f256e2c9db0d852ceb0b580/607961777/607961777.mp4
简单爱,http://qukufile2.qianqian.com/data2/video/40cee634ec969e68d80d476121535d3a/608011913/608011913.mp4
